object_id,api_supplier_risk,campaign_flag,client_type,criticality,deviation_type,dosage_form,dosage_specialization,due_date,equipment_type,expiry_date,lab_id,line,line_id,market,material_type,planned_qty,plant,priority,product_code,requested_qty,sample_type,supplier_risk,uom
BATCH08128,Medium,No,OwnBrand,,,Device,,,,,,DEV1,,DE,,9871,PLANT_SPECIAL,Medium,INSUPEN,,,,Units
BATCH08129,Medium,No,OwnBrand,,,Tablet,,,,,,TL3,,FR,,282726,PLANT_SOLIDS,High,IBUP400TAB,,,,TabletsCaps
QCS08461,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08130,Low,No,OwnBrand,,,Tablet,,,,,,TL3,,ES,,380130,PLANT_SOLIDS,Medium,PARA500TAB,,,,TabletsCaps
QCS08462,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08131,High,Yes,Contract,,,Capsule,,,,,,CL1,,DE,,306337,PLANT_SOLIDS,Medium,AMOX500CAP,,,,TabletsCaps
DEVIAT1334,,,,Minor,Documentation,,,,,,,,,,,,,,,,,,
QCS08463,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08132,Low,No,Contract,,,Device,,,,,,DEV2,,UK,,34067,PLANT_SPECIAL,High,INHALER,,,,Units
QCS08464,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08133,Medium,Yes,OwnBrand,,,Injectable,,,,,,INJ2,,FR,,16689,PLANT_PARENTERAL,Medium,HEP5000SC,,,,Units
QCS08465,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08134,Medium,No,OwnBrand,,,Injectable,,,,,,INJ1,,FR,,35272,PLANT_PARENTERAL,Medium,HEP5000SC,,,,Units
BATCH08135,Medium,Yes,OwnBrand,,,Injectable,,,,,,INJ1,,FR,,1612,PLANT_PARENTERAL,Medium,HEP5000SC,,,,Units
QCS08466,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08136,Medium,Yes,OwnBrand,,,Injectable,,,,,,INJ2,,FR,,35237,PLANT_PARENTERAL,Low,HEP5000SC,,,,Units
QCS08467,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
DEVIAT1335,,,,Major,Quality,,,,,,,,,,,,,,,,,,
QCS08468,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08137,Medium,No,OwnBrand,,,Tablet,,,,,,TL1,,FR,,143768,PLANT_SOLIDS,Low,IBUP400TAB,,,,TabletsCaps
QCS08469,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08138,High,No,Contract,,,Capsule,,,,,,CL2,,DE,,498844,PLANT_SOLIDS,Low,AMOX500CAP,,,,TabletsCaps
DEVIAT1336,,,,Major,Process,,,,,,,,,,,,,,,,,,
QCS08470,,,,,,,,,,,LAB1,,,,,,,,,,IPC,,
QCS08471,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08139,Low,Yes,OwnBrand,,,Hormonal,,,,,,HORM1,,PT,,26806,PLANT_SPECIAL,Medium,EE30TAB,,,,Units
QCS08472,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08140,Low,No,Contract,,,Device,,,,,,DEV1,,UK,,39320,PLANT_SPECIAL,High,INHALER,,,,Units
QCS08473,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08141,Medium,No,Contract,,,Hormonal,,,,,,HORM2,,ES,,36505,PLANT_SPECIAL,Low,LEVOHORMIMPL,,,,Units
QCS08474,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08142,Medium,Yes,OwnBrand,,,Device,,,,,,DEV2,,DE,,24914,PLANT_SPECIAL,Medium,INSUPEN,,,,Units
QCS08475,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08143,Medium,Yes,OwnBrand,,,Injectable,,,,,,INJ2,,FR,,39222,PLANT_PARENTERAL,Medium,HEP5000SC,,,,Units
BATCH08144,Medium,No,Contract,,,Hormonal,,,,,,HORM1,,ES,,8530,PLANT_SPECIAL,Low,LEVOHORMIMPL,,,,Units
QCS08476,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08145,Low,Yes,OwnBrand,,,Hormonal,,,,,,HORM1,,PT,,12016,PLANT_SPECIAL,Medium,EE30TAB,,,,Units
QCS08477,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08146,High,No,Contract,,,Capsule,,,,,,CL1,,DE,,345790,PLANT_SOLIDS,Medium,AMOX500CAP,,,,TabletsCaps
QCS08478,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08147,Low,No,Contract,,,Device,,,,,,DEV1,,UK,,13123,PLANT_SPECIAL,Low,INHALER,,,,Units
QCS08479,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08148,Low,Yes,Contract,,,Device,,,,,,DEV2,,UK,,29748,PLANT_SPECIAL,Medium,INHALER,,,,Units
QCS08480,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
DEVIAT1337,,,,Major,Quality,,,,,,,,,,,,,,,,,,
QCS08481,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08149,Medium,No,Contract,,,Hormonal,,,,,,HORM2,,ES,,12105,PLANT_SPECIAL,Medium,LEVOHORMIMPL,,,,Units
QCS08482,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08150,Low,Yes,OwnBrand,,,Hormonal,,,,,,HORM2,,PT,,1457,PLANT_SPECIAL,Low,EE30TAB,,,,Units
QCS08483,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08151,High,Yes,Contract,,,Capsule,,,,,,CL1,,DE,,436492,PLANT_SOLIDS,Medium,AMOX500CAP,,,,TabletsCaps
QCS08484,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08152,Low,Yes,OwnBrand,,,Hormonal,,,,,,HORM2,,PT,,30447,PLANT_SPECIAL,High,EE30TAB,,,,Units
QCS08485,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08153,Medium,Yes,OwnBrand,,,Injectable,,,,,,INJ2,,FR,,39601,PLANT_PARENTERAL,High,HEP5000SC,,,,Units
QCS08486,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08154,Medium,No,OwnBrand,,,Device,,,,,,DEV1,,DE,,14396,PLANT_SPECIAL,High,INSUPEN,,,,Units
QCS08487,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08155,Low,No,OwnBrand,,,Hormonal,,,,,,HORM2,,PT,,38139,PLANT_SPECIAL,High,EE30TAB,,,,Units
QCS08488,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08156,Low,No,OwnBrand,,,Tablet,,,,,,TL1,,ES,,145419,PLANT_SOLIDS,Low,PARA500TAB,,,,TabletsCaps
QCS08489,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08157,High,No,Contract,,,Injectable,,,,,,INJ1,,UK,,21254,PLANT_PARENTERAL,Medium,CEF1GIV,,,,Units
BATCH08158,High,Yes,Contract,,,Capsule,,,,,,CL2,,DE,,308865,PLANT_SOLIDS,High,AMOX500CAP,,,,TabletsCaps
QCS08490,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08159,Low,No,OwnBrand,,,Hormonal,,,,,,HORM2,,PT,,17585,PLANT_SPECIAL,High,EE30TAB,,,,Units
QCS08491,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08160,Low,No,OwnBrand,,,Capsule,,,,,,CL2,,IT,,303726,PLANT_SOLIDS,Medium,OMEP20CAP,,,,TabletsCaps
DEVIAT1338,,,,Critical,Quality,,,,,,,,,,,,,,,,,,
QCS08492,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08161,Medium,Yes,OwnBrand,,,Injectable,,,,,,INJ2,,FR,,5502,PLANT_PARENTERAL,Medium,HEP5000SC,,,,Units
QCS08493,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08162,Medium,Yes,OwnBrand,,,Tablet,,,,,,TL3,,FR,,85940,PLANT_SOLIDS,Medium,IBUP400TAB,,,,TabletsCaps
DEVIAT1339,,,,Minor,Documentation,,,,,,,,,,,,,,,,,,
QCS08494,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08163,Medium,No,OwnBrand,,,Injectable,,,,,,INJ1,,FR,,27572,PLANT_PARENTERAL,Medium,HEP5000SC,,,,Units
QCS08495,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
DEVIAT1340,,,,Major,Quality,,,,,,,,,,,,,,,,,,
QCS08496,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08164,Medium,No,OwnBrand,,,Tablet,,,,,,TL3,,FR,,186075,PLANT_SOLIDS,Medium,IBUP400TAB,,,,TabletsCaps
QCS08497,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08165,Low,No,Contract,,,Device,,,,,,DEV1,,UK,,35669,PLANT_SPECIAL,Medium,INHALER,,,,Units
QCS08498,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08166,High,Yes,Contract,,,Injectable,,,,,,INJ1,,UK,,7605,PLANT_PARENTERAL,Medium,CEF1GIV,,,,Units
QCS08499,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
DEVIAT1341,,,,Major,Quality,,,,,,,,,,,,,,,,,,
QCS08500,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08167,Low,No,OwnBrand,,,Hormonal,,,,,,HORM1,,PT,,20150,PLANT_SPECIAL,Medium,EE30TAB,,,,Units
QCS08501,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08168,High,No,Contract,,,Injectable,,,,,,INJ1,,UK,,26817,PLANT_PARENTERAL,Medium,CEF1GIV,,,,Units
QCS08502,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08169,Low,Yes,OwnBrand,,,Hormonal,,,,,,HORM2,,PT,,30462,PLANT_SPECIAL,High,EE30TAB,,,,Units
QCS08503,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08170,Medium,No,OwnBrand,,,Device,,,,,,DEV2,,DE,,4440,PLANT_SPECIAL,Medium,INSUPEN,,,,Units
QCS08504,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08171,Medium,No,OwnBrand,,,Tablet,,,,,,TL1,,FR,,389531,PLANT_SOLIDS,Low,IBUP400TAB,,,,TabletsCaps
QCS08505,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
DEVIAT1342,,,,Major,Quality,,,,,,,,,,,,,,,,,,
QCS08506,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08172,Medium,No,Contract,,,Hormonal,,,,,,HORM1,,ES,,8590,PLANT_SPECIAL,Medium,LEVOHORMIMPL,,,,Units
QCS08507,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08173,High,Yes,Contract,,,Capsule,,,,,,CL1,,DE,,474646,PLANT_SOLIDS,Medium,AMOX500CAP,,,,TabletsCaps
QCS08508,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08174,Medium,No,Contract,,,Hormonal,,,,,,HORM1,,ES,,6821,PLANT_SPECIAL,High,LEVOHORMIMPL,,,,Units
QCS08509,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
DEVIAT1343,,,,Major,Quality,,,,,,,,,,,,,,,,,,
QCS08510,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08175,High,No,Contract,,,Capsule,,,,,,CL1,,DE,,408053,PLANT_SOLIDS,Medium,AMOX500CAP,,,,TabletsCaps
DEVIAT1344,,,,Major,Supply,,,,,,,,,,,,,,,,,,
QCS08511,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08176,High,No,Contract,,,Injectable,,,,,,INJ2,,UK,,25142,PLANT_PARENTERAL,Low,CEF1GIV,,,,Units
QCS08512,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08177,Medium,No,OwnBrand,,,Device,,,,,,DEV1,,DE,,6340,PLANT_SPECIAL,Medium,INSUPEN,,,,Units
QCS08513,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08178,Low,Yes,OwnBrand,,,Hormonal,,,,,,HORM1,,PT,,1833,PLANT_SPECIAL,Low,EE30TAB,,,,Units
QCS08514,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08179,Medium,Yes,Contract,,,Hormonal,,,,,,HORM2,,ES,,37153,PLANT_SPECIAL,Medium,LEVOHORMIMPL,,,,Units
QCS08515,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08180,Medium,No,OwnBrand,,,Tablet,,,,,,TL2,,FR,,432937,PLANT_SOLIDS,High,IBUP400TAB,,,,TabletsCaps
DEVIAT1345,,,,Major,Supply,,,,,,,,,,,,,,,,,,
QCS08516,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08181,High,No,Contract,,,Injectable,,,,,,INJ2,,UK,,27149,PLANT_PARENTERAL,High,CEF1GIV,,,,Units
QCS08517,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08182,Medium,No,Contract,,,Hormonal,,,,,,HORM2,,ES,,1376,PLANT_SPECIAL,Low,LEVOHORMIMPL,,,,Units
QCS08518,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08183,Low,Yes,OwnBrand,,,Capsule,,,,,,CL1,,IT,,393081,PLANT_SOLIDS,Low,OMEP20CAP,,,,TabletsCaps
DEVIAT1346,,,,Minor,Documentation,,,,,,,,,,,,,,,,,,
QCS08519,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08184,Low,Yes,Contract,,,Device,,,,,,DEV2,,UK,,45903,PLANT_SPECIAL,Low,INHALER,,,,Units
QCS08520,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08185,High,No,Contract,,,Injectable,,,,,,INJ1,,UK,,10749,PLANT_PARENTERAL,Medium,CEF1GIV,,,,Units
QCS08521,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08186,Low,No,OwnBrand,,,Tablet,,,,,,TL3,,ES,,439977,PLANT_SOLIDS,High,PARA500TAB,,,,TabletsCaps
QCS08522,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08187,Medium,No,OwnBrand,,,Tablet,,,,,,TL2,,FR,,93540,PLANT_SOLIDS,Medium,IBUP400TAB,,,,TabletsCaps
QCS08523,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08188,Low,No,OwnBrand,,,Tablet,,,,,,TL3,,ES,,384494,PLANT_SOLIDS,Low,PARA500TAB,,,,TabletsCaps
QCS08524,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08189,Low,Yes,Contract,,,Device,,,,,,DEV1,,UK,,7569,PLANT_SPECIAL,Medium,INHALER,,,,Units
QCS08525,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08190,Low,No,Contract,,,Device,,,,,,DEV2,,UK,,45433,PLANT_SPECIAL,Medium,INHALER,,,,Units
QCS08526,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08191,Medium,Yes,OwnBrand,,,Device,,,,,,DEV2,,DE,,37047,PLANT_SPECIAL,Medium,INSUPEN,,,,Units
QCS08527,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08192,Low,No,Contract,,,Device,,,,,,DEV1,,UK,,42187,PLANT_SPECIAL,Medium,INHALER,,,,Units
QCS08528,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08193,Medium,No,OwnBrand,,,Tablet,,,,,,TL1,,FR,,451656,PLANT_SOLIDS,Low,IBUP400TAB,,,,TabletsCaps
QCS08529,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08194,High,Yes,Contract,,,Injectable,,,,,,INJ2,,UK,,44322,PLANT_PARENTERAL,Medium,CEF1GIV,,,,Units
QCS08530,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08195,High,No,Contract,,,Injectable,,,,,,INJ1,,UK,,44217,PLANT_PARENTERAL,Low,CEF1GIV,,,,Units
QCS08531,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08196,High,Yes,Contract,,,Capsule,,,,,,CL2,,DE,,478514,PLANT_SOLIDS,Medium,AMOX500CAP,,,,TabletsCaps
QCS08532,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
DEVIAT1347,,,,Major,Quality,,,,,,,,,,,,,,,,,,
QCS08533,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08197,Medium,Yes,Contract,,,Hormonal,,,,,,HORM1,,ES,,18950,PLANT_SPECIAL,Medium,LEVOHORMIMPL,,,,Units
QCS08534,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08198,High,No,Contract,,,Injectable,,,,,,INJ2,,UK,,47615,PLANT_PARENTERAL,Medium,CEF1GIV,,,,Units
QCS08535,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08199,Low,Yes,OwnBrand,,,Capsule,,,,,,CL1,,IT,,347386,PLANT_SOLIDS,Low,OMEP20CAP,,,,TabletsCaps
QCS08536,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08200,Medium,No,OwnBrand,,,Injectable,,,,,,INJ1,,FR,,23562,PLANT_PARENTERAL,Low,HEP5000SC,,,,Units
QCS08537,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08201,High,No,Contract,,,Injectable,,,,,,INJ2,,UK,,6186,PLANT_PARENTERAL,High,CEF1GIV,,,,Units
QCS08538,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08202,Medium,Yes,Contract,,,Hormonal,,,,,,HORM2,,ES,,22662,PLANT_SPECIAL,Low,LEVOHORMIMPL,,,,Units
QCS08539,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08203,Medium,Yes,OwnBrand,,,Device,,,,,,DEV1,,DE,,30604,PLANT_SPECIAL,Medium,INSUPEN,,,,Units
QCS08540,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
DEVIAT1348,,,,Major,Quality,,,,,,,,,,,,,,,,,,
QCS08541,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08204,Medium,No,OwnBrand,,,Device,,,,,,DEV1,,DE,,12308,PLANT_SPECIAL,Low,INSUPEN,,,,Units
QCS08542,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08205,Medium,No,OwnBrand,,,Injectable,,,,,,INJ1,,FR,,17940,PLANT_PARENTERAL,Medium,HEP5000SC,,,,Units
BATCH08206,High,Yes,Contract,,,Injectable,,,,,,INJ1,,UK,,3288,PLANT_PARENTERAL,Medium,CEF1GIV,,,,Units
QCS08543,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08207,Low,No,OwnBrand,,,Hormonal,,,,,,HORM1,,PT,,21539,PLANT_SPECIAL,Medium,EE30TAB,,,,Units
QCS08544,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08208,Medium,Yes,Contract,,,Hormonal,,,,,,HORM1,,ES,,34602,PLANT_SPECIAL,Low,LEVOHORMIMPL,,,,Units
QCS08545,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08209,Medium,Yes,Contract,,,Hormonal,,,,,,HORM2,,ES,,24720,PLANT_SPECIAL,High,LEVOHORMIMPL,,,,Units
QCS08546,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08210,Low,No,OwnBrand,,,Capsule,,,,,,CL1,,IT,,286903,PLANT_SOLIDS,Low,OMEP20CAP,,,,TabletsCaps
DEVIAT1349,,,,Minor,Documentation,,,,,,,,,,,,,,,,,,
QCS08547,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08211,Low,Yes,OwnBrand,,,Tablet,,,,,,TL2,,ES,,404894,PLANT_SOLIDS,Medium,PARA500TAB,,,,TabletsCaps
QCS08548,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08212,Medium,No,OwnBrand,,,Injectable,,,,,,INJ1,,FR,,24466,PLANT_PARENTERAL,Low,HEP5000SC,,,,Units
QCS08549,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08213,Low,Yes,OwnBrand,,,Tablet,,,,,,TL3,,ES,,499619,PLANT_SOLIDS,High,PARA500TAB,,,,TabletsCaps
DEVIAT1350,,,,Major,Process,,,,,,,,,,,,,,,,,,
QCS08550,,,,,,,,,,,LAB1,,,,,,,,,,IPC,,
QCS08551,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08214,Medium,No,Contract,,,Hormonal,,,,,,HORM2,,ES,,43896,PLANT_SPECIAL,Medium,LEVOHORMIMPL,,,,Units
QCS08552,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08215,Low,No,Contract,,,Device,,,,,,DEV1,,UK,,25317,PLANT_SPECIAL,Medium,INHALER,,,,Units
QCS08553,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08216,Low,No,OwnBrand,,,Tablet,,,,,,TL2,,ES,,58593,PLANT_SOLIDS,High,PARA500TAB,,,,TabletsCaps
QCS08554,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08217,High,Yes,Contract,,,Capsule,,,,,,CL1,,DE,,172307,PLANT_SOLIDS,Medium,AMOX500CAP,,,,TabletsCaps
QCS08555,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08218,Medium,No,Contract,,,Hormonal,,,,,,HORM2,,ES,,10556,PLANT_SPECIAL,Low,LEVOHORMIMPL,,,,Units
QCS08556,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08219,Low,No,Contract,,,Device,,,,,,DEV2,,UK,,41484,PLANT_SPECIAL,Low,INHALER,,,,Units
QCS08557,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08220,Medium,Yes,Contract,,,Hormonal,,,,,,HORM1,,ES,,38697,PLANT_SPECIAL,Medium,LEVOHORMIMPL,,,,Units
QCS08558,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08221,Low,No,OwnBrand,,,Tablet,,,,,,TL1,,ES,,159879,PLANT_SOLIDS,Medium,PARA500TAB,,,,TabletsCaps
DEVIAT1351,,,,Major,Process,,,,,,,,,,,,,,,,,,
QCS08559,,,,,,,,,,,LAB3,,,,,,,,,,IPC,,
QCS08560,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08222,Low,No,OwnBrand,,,Capsule,,,,,,CL1,,IT,,86016,PLANT_SOLIDS,Medium,OMEP20CAP,,,,TabletsCaps
QCS08561,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08223,Medium,No,Contract,,,Hormonal,,,,,,HORM1,,ES,,41101,PLANT_SPECIAL,Medium,LEVOHORMIMPL,,,,Units
QCS08562,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08224,Low,No,OwnBrand,,,Tablet,,,,,,TL2,,ES,,255000,PLANT_SOLIDS,Low,PARA500TAB,,,,TabletsCaps
QCS08563,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
DEVIAT1352,,,,Major,Quality,,,,,,,,,,,,,,,,,,
QCS08564,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08225,Low,No,OwnBrand,,,Hormonal,,,,,,HORM1,,PT,,49200,PLANT_SPECIAL,Medium,EE30TAB,,,,Units
QCS08565,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08226,Low,Yes,Contract,,,Device,,,,,,DEV1,,UK,,28866,PLANT_SPECIAL,High,INHALER,,,,Units
QCS08566,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08227,High,No,Contract,,,Capsule,,,,,,CL1,,DE,,475894,PLANT_SOLIDS,Low,AMOX500CAP,,,,TabletsCaps
DEVIAT1353,,,,Major,Process,,,,,,,,,,,,,,,,,,
QCS08567,,,,,,,,,,,LAB2,,,,,,,,,,IPC,,
QCS08568,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08228,Medium,No,Contract,,,Hormonal,,,,,,HORM1,,ES,,29562,PLANT_SPECIAL,Medium,LEVOHORMIMPL,,,,Units
QCS08569,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08229,Low,No,OwnBrand,,,Hormonal,,,,,,HORM2,,PT,,23543,PLANT_SPECIAL,Medium,EE30TAB,,,,Units
DEVIAT1354,,,,Minor,Documentation,,,,,,,,,,,,,,,,,,
QCS08570,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08230,Medium,No,OwnBrand,,,Injectable,,,,,,INJ1,,FR,,20951,PLANT_PARENTERAL,High,HEP5000SC,,,,Units
QCS08571,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08231,Medium,Yes,OwnBrand,,,Injectable,,,,,,INJ2,,FR,,35629,PLANT_PARENTERAL,Low,HEP5000SC,,,,Units
QCS08572,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08232,Low,Yes,OwnBrand,,,Capsule,,,,,,CL2,,IT,,223988,PLANT_SOLIDS,Low,OMEP20CAP,,,,TabletsCaps
QCS08573,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08233,Low,Yes,OwnBrand,,,Hormonal,,,,,,HORM1,,PT,,38164,PLANT_SPECIAL,Low,EE30TAB,,,,Units
QCS08574,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08234,Medium,No,OwnBrand,,,Tablet,,,,,,TL3,,FR,,146095,PLANT_SOLIDS,Medium,IBUP400TAB,,,,TabletsCaps
DEVIAT1355,,,,Major,Process,,,,,,,,,,,,,,,,,,
QCS08575,,,,,,,,,,,LAB3,,,,,,,,,,IPC,,
QCS08576,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08235,Low,Yes,OwnBrand,,,Capsule,,,,,,CL2,,IT,,113675,PLANT_SOLIDS,Medium,OMEP20CAP,,,,TabletsCaps
QCS08577,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08236,Low,No,OwnBrand,,,Hormonal,,,,,,HORM1,,PT,,15140,PLANT_SPECIAL,High,EE30TAB,,,,Units
QCS08578,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08237,High,No,Contract,,,Capsule,,,,,,CL2,,DE,,330949,PLANT_SOLIDS,High,AMOX500CAP,,,,TabletsCaps
QCS08579,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08238,Medium,No,OwnBrand,,,Injectable,,,,,,INJ1,,FR,,19649,PLANT_PARENTERAL,Medium,HEP5000SC,,,,Units
QCS08580,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08239,Medium,No,OwnBrand,,,Tablet,,,,,,TL3,,FR,,150613,PLANT_SOLIDS,Medium,IBUP400TAB,,,,TabletsCaps
QCS08581,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
DEVIAT1356,,,,Major,Quality,,,,,,,,,,,,,,,,,,
QCS08582,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08240,Medium,Yes,OwnBrand,,,Tablet,,,,,,TL3,,FR,,231044,PLANT_SOLIDS,Low,IBUP400TAB,,,,TabletsCaps
DEVIAT1357,,,,Major,Process,,,,,,,,,,,,,,,,,,
QCS08583,,,,,,,,,,,LAB1,,,,,,,,,,IPC,,
QCS08584,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08241,Medium,No,Contract,,,Hormonal,,,,,,HORM2,,ES,,2224,PLANT_SPECIAL,Low,LEVOHORMIMPL,,,,Units
QCS08585,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
